2019-01-10 10:29:10,317 org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping [restartedMain] (AbstractHandlerMethodMapping.java:549) INFO  --> Mapped "{[/login/{phone}/{pwd}/{openId}/login],methods=[GET],consumes=[application/x-www-form-urlencoded]}" onto public cn.buu.note.common.JsonResult cn.buu.note.controller.LoginController.login(java.lang.String,java.lang.String,java.lang.String) throws java.lang.Exception
2019-01-10 10:29:10,319 org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping [restartedMain] (AbstractHandlerMethodMapping.java:549) INFO  --> Mapped "{[/error]}" onto public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> org.springframework.boot.autoconfigure.web.servlet.error.BasicErrorController.error(javax.servlet.http.HttpServletRequest)
2019-01-10 10:29:10,319 org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping [restartedMain] (AbstractHandlerMethodMapping.java:549) INFO  --> Mapped "{[/error],produces=[text/html]}" onto public org.springframework.web.servlet.ModelAndView org.springframework.boot.autoconfigure.web.servlet.error.BasicErrorController.errorHtml(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2019-01-10 10:29:10,329 org.springframework.web.servlet.handler.SimpleUrlHandlerMapping [restartedMain] (AbstractUrlHandlerMapping.java:373) INFO  --> Mapped URL path [/webjars/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2019-01-10 10:29:10,329 org.springframework.web.servlet.handler.SimpleUrlHandlerMapping [restartedMain] (AbstractUrlHandlerMapping.java:373) INFO  --> Mapped URL path [/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2019-01-10 10:29:10,369 org.springframework.boot.autoconfigure.thymeleaf.ThymeleafAutoConfiguration$DefaultTemplateResolverConfiguration [restartedMain] (ThymeleafAutoConfiguration.java:104) WARN  --> Cannot find template location: classpath:/templates/ (please add some templates or check your Thymeleaf configuration)
2019-01-10 10:29:10,369 org.thymeleaf.templatemode.TemplateMode [restartedMain] (TemplateMode.java:150) WARN  --> [THYMELEAF][restartedMain] Template Mode 'HTML5' is deprecated. Using Template Mode 'HTML' instead.
2019-01-10 10:29:10,379 org.springframework.boot.autoconfigure.web.servlet.WelcomePageHandlerMapping [restartedMain] (WelcomePageHandlerMapping.java:56) INFO  --> Adding welcome page: ServletContext resource [/index.html]
2019-01-10 10:29:10,460 org.springframework.boot.devtools.autoconfigure.OptionalLiveReloadServer [restartedMain] (OptionalLiveReloadServer.java:57) INFO  --> LiveReload server is running on port 35729
2019-01-10 10:29:10,480 org.springframework.jmx.export.annotation.AnnotationMBeanExporter [restartedMain] (MBeanExporter.java:433) INFO  --> Registering beans for JMX exposure on startup
2019-01-10 10:29:10,480 org.springframework.jmx.export.annotation.AnnotationMBeanExporter [restartedMain] (MBeanExporter.java:895) INFO  --> Bean with name 'dataSource' has been autodetected for JMX exposure
2019-01-10 10:29:10,490 org.springframework.jmx.export.annotation.AnnotationMBeanExporter [restartedMain] (MBeanExporter.java:668) INFO  --> Located MBean 'dataSource': registering with JMX server as MBean [com.alibaba.druid.pool:name=dataSource,type=DruidDataSource]
2019-01-10 10:29:10,500 org.springframework.boot.web.embedded.tomcat.TomcatWebServer [restartedMain] (TomcatWebServer.java:206) INFO  --> Tomcat started on port(s): 8888 (http) with context path ''
2019-01-10 10:29:10,510 cn.buu.note.App [restartedMain] (StartupInfoLogger.java:59) INFO  --> Started App in 1.198 seconds (JVM running for 99.392)
2019-01-10 10:29:10,510 org.springframework.boot.devtools.autoconfigure.ConditionEvaluationDeltaLoggingListener [restartedMain] (ConditionEvaluationDeltaLoggingListener.java:56) INFO  --> Condition evaluation unchanged
2019-01-10 10:29:57,305 org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext [Thread-16] (AbstractApplicationContext.java:993) INFO  --> Closing org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@3a55585b: startup date [Thu Jan 10 10:29:09 CST 2019]; root of context hierarchy
2019-01-10 10:29:57,314 org.springframework.jmx.export.annotation.AnnotationMBeanExporter [Thread-16] (MBeanExporter.java:451) INFO  --> Unregistering JMX-exposed beans on shutdown
2019-01-10 10:29:57,315 org.springframework.jmx.export.annotation.AnnotationMBeanExporter [Thread-16] (MBeanRegistrationSupport.java:185) INFO  --> Unregistering JMX-exposed beans
2019-01-10 10:29:58,161 cn.buu.note.App [restartedMain] (StartupInfoLogger.java:50) INFO  --> Starting App on DESKTOP-2A3ELNO with PID 11492 (D:\wksp\workspace\knote\Knote\target\classes started by lsc in D:\wksp\workspace\knote\Knote)
